,bin,Pattern,Start,End
5744,chr6_157608653,DEBC,5,8
5745,chr6_157608653,ADE,9,11
5746,chr6_157608653,DEAD,10,13
5747,chr6_157608653,ADE,12,14
5748,chr6_157608653,DEBC,13,16
5749,chr6_157648653,ABC,2,4
5750,chr6_157648653,BCA,3,5
5751,chr6_157648653,ADAC,5,8
5752,chr6_157648653,CAB,8,10
5753,chr6_157648653,ABC,9,11
5754,chr6_157648653,BCA,10,12
5755,chr6_157648653,CACA,11,14
5756,chr6_157648653,CAB,15,17
5757,chr6_157648653,ABC,16,18
5758,chr6_157648653,BCA,17,19
5759,chr6_157648653,CACA,18,21
5760,chr6_157648653,BCA,23,25
5761,chr6_157648653,CAB,24,26
5762,chr6_157648653,DAAD,29,32
5763,chr6_157648653,ADAC,31,34
5764,chr6_157648653,DBADA,36,40
5765,chr6_157648653,DAAD,39,42
5766,chr6_157648653,ADAC,44,47
5767,chr6_157648653,ADAD,48,51
5768,chr6_157648653,DBADA,51,55
5769,chr6_157648653,ADAD,53,56
5770,chr6_157648653,DBADA,56,60
5771,chr6_157668653,ABC,1,3
5772,chr6_157668653,BCDA,2,5
5773,chr6_157668653,ABC,5,7
5774,chr6_157668653,BCDA,6,9
5775,chr6_157668653,ABC,9,11
5776,chr6_157668653,BCDA,10,13
5777,chr6_157668653,EAB,15,17
5778,chr6_157668653,ABC,16,18
5779,chr6_157668653,BCDA,17,20
5780,chr6_157668653,ABC,20,22
5781,chr6_157668653,BCFEA,21,25
5782,chr6_157668653,EAB,24,26
5783,chr6_157668653,ABC,25,27
5784,chr6_157668653,BCFEA,26,30
5785,chr6_157698653,ABACDAD,2,8
5786,chr6_157698653,ABACDAD,13,19
5787,chr6_157718653,BCD,6,8
5788,chr6_157718653,BCD,12,14
5789,chr6_157718653,DCB,16,18
5790,chr6_157718653,CBDC,17,20
5791,chr6_157718653,DCB,19,21
5792,chr6_157718653,CBDC,24,27
5793,chr6_157718653,DCB,26,28
5794,chr6_157718653,DCB,32,34
5795,chr6_157728653,CABAC,1,5
5796,chr6_157728653,ACDC,7,10
5797,chr6_157728653,CABAC,10,14
5798,chr6_157728653,ACDC,13,16
5799,chr6_157728653,ACDC,17,20
5800,chr6_157738653,ABACB,2,6
5801,chr6_157738653,ABACB,11,15
5802,chr6_157758653,ABC,5,7
5803,chr6_157758653,ABC,8,10
5804,chr6_157808820,BAC,4,6
5805,chr6_157808820,ACD,8,10
5806,chr6_157808820,CDEB,9,12
5807,chr6_157808820,EBA,11,13
5808,chr6_157808820,BAC,12,14
5809,chr6_157808820,ACD,13,15
5810,chr6_157808820,EBA,22,24
5811,chr6_157808820,BAC,23,25
5812,chr6_157808820,ACD,24,26
5813,chr6_157808820,CDEB,25,28
5814,chr6_157808820,EBA,27,29
5815,chr6_157808820,BAC,28,30
5816,chr6_157818820,DAC,2,4
5817,chr6_157818820,ACB,3,5
5818,chr6_157818820,CBCA,4,7
5819,chr6_157818820,ACB,7,9
5820,chr6_157818820,DAC,11,13
5821,chr6_157818820,ACB,12,14
5822,chr6_157818820,CBCA,13,16
5823,chr6_157818820,ACB,16,18
5824,chr6_157838820,ABCB,1,4
5825,chr6_157838820,CBA,7,9
5826,chr6_157838820,ABCB,9,12
5827,chr6_157838820,BCBBCDEABA,10,19
5828,chr6_157838820,BAFCC,18,22
5829,chr6_157838820,CBA,24,26
5830,chr6_157838820,BAFCC,25,29
5831,chr6_157838820,CBA,31,33
5832,chr6_157838820,BAFCC,32,36
5833,chr6_157838820,CBA,40,42
5834,chr6_157838820,ABCB,42,45
5835,chr6_157838820,CBA,44,46
5836,chr6_157838820,ABCB,46,49
5837,chr6_157838820,BCBBCDEABA,47,56
5838,chr6_157838820,BAAC,55,58
5839,chr6_157838820,CBA,58,60
5840,chr6_157838820,BAAC,59,62
5841,chr6_157838820,CBA,62,64
5842,chr6_157883874,ACAB,5,8
5843,chr6_157883874,ABAC,11,14
5844,chr6_157883874,BACA,12,15
5845,chr6_157883874,ACAB,13,16
5846,chr6_157883874,ABAC,15,18
5847,chr6_157883874,BACA,16,19
5848,chr6_157893874,ABCED,1,5
5849,chr6_157893874,CEDAB,3,7
5850,chr6_157893874,ABCED,6,10
5851,chr6_157893874,CEDAB,8,12
5852,chr6_157903874,ABABAC,1,6
5853,chr6_157903874,BABACA,2,7
5854,chr6_157903874,ABABAC,7,12
5855,chr6_157903874,BABACA,8,13
5856,chr6_157913874,BAC,3,5
5857,chr6_157913874,ACD,4,6
5858,chr6_157913874,CDBA,5,8
5859,chr6_157913874,BAC,7,9
5860,chr6_157913874,ACD,8,10
5861,chr6_157913874,CDBA,9,12
5862,chr6_157913874,BAC,11,13
5863,chr6_157913874,ACD,12,14
5864,chr6_157913874,CDBA,13,16
5865,chr6_157913874,BAC,15,17
5866,chr6_157913874,ACD,19,21
5867,chr6_157944494,ABG,14,16
5868,chr6_157944494,BGFAB,15,19
5869,chr6_157944494,ABG,18,20
5870,chr6_157944494,GAB,20,22
5871,chr6_157944494,ABG,21,23
5872,chr6_157944494,GAB,23,25
5873,chr6_157944494,ABG,24,26
5874,chr6_157944494,GAB,26,28
5875,chr6_157944494,ABG,27,29
5876,chr6_157944494,BGFAB,28,32
5877,chr6_157944494,ABG,31,33
5878,chr6_157944494,GAB,33,35
5879,chr6_157954494,BAC,3,5
5880,chr6_157954494,CAB,5,7
5881,chr6_157954494,CAB,8,10
5882,chr6_157954494,BAC,10,12
5883,chr6_157954494,CAB,12,14
5884,chr6_157954494,BAC,26,28
5885,chr6_157974494,ABCD,2,5
5886,chr6_157974494,ABCD,10,13
5887,chr6_157984494,AABB,3,6
5888,chr6_157984494,ABBA,4,7
5889,chr6_157984494,BAC,6,8
5890,chr6_157984494,BAC,10,12
5891,chr6_157984494,CBA,13,15
5892,chr6_157984494,BAC,14,16
5893,chr6_157984494,ACADCB,15,20
5894,chr6_157984494,CBA,19,21
5895,chr6_157984494,BABC,20,23
5896,chr6_157984494,CBA,23,25
5897,chr6_157984494,BAC,24,26
5898,chr6_157984494,CBA,26,28
5899,chr6_157984494,ABBA,28,31
5900,chr6_157984494,CBA,33,35
5901,chr6_157984494,BAAB,34,37
5902,chr6_157984494,AABB,35,38
5903,chr6_157984494,ABBA,36,39
5904,chr6_157984494,BAAB,38,41
5905,chr6_157984494,AABB,39,42
5906,chr6_157984494,ABBA,40,43
5907,chr6_157984494,BAC,42,44
5908,chr6_157984494,CBA,44,46
5909,chr6_157984494,BAC,45,47
5910,chr6_157984494,CBA,47,49
5911,chr6_157984494,BAC,48,50
5912,chr6_157984494,ACADCB,49,54
5913,chr6_157984494,CBA,55,57
5914,chr6_157984494,BABC,56,59
5915,chr6_157984494,CBA,59,61
5916,chr6_158014494,DAB,1,3
5917,chr6_158014494,ABCD,2,5
5918,chr6_158014494,DAB,5,7
5919,chr6_158014494,ABCD,6,9
5920,chr6_158014494,EDA,12,14
5921,chr6_158014494,ABCD,18,21
5922,chr6_158014494,DADGE,21,25
5923,chr6_158014494,EDA,25,27
5924,chr6_158014494,DADGE,26,30
5925,chr6_158014494,EDA,30,32
5926,chr6_158014494,DADA,31,34
5927,chr6_158014494,ABCD,42,45
5928,chr6_158014494,DAB,45,47
5929,chr6_158014494,ABHED,46,50
5930,chr6_158014494,EDA,49,51
5931,chr6_158014494,DADA,50,53
5932,chr6_158014494,DAB,52,54
5933,chr6_158014494,ABHED,53,57
5934,chr6_158014494,EDA,56,58
5935,chr6_158014494,DADA,57,60
5936,chr6_158034494,CABA,6,9
5937,chr6_158034494,CABA,10,13
5938,chr6_158034494,CABA,14,17
5939,chr6_158034494,CABA,18,21
5940,chr6_158034494,CABA,22,25
5941,chr6_158034494,ABAD,23,26
5942,chr6_158034494,CABA,27,30
5943,chr6_158034494,ABAD,28,31
5944,chr6_158044494,BAC,4,6
5945,chr6_158044494,DBDBGCD,13,19
5946,chr6_158044494,BAC,20,22
5947,chr6_158044494,DBDBGCD,23,29
5948,chr6_158044494,BAC,30,32
5949,chr6_158054494,ABC,1,3
5950,chr6_158054494,BCBA,2,5
5951,chr6_158054494,ABC,5,7
5952,chr6_158054494,BCBA,6,9
5953,chr6_158054494,ABC,11,13
5954,chr6_158054494,BCBA,12,15
5955,chr6_158054494,ABC,15,17
5956,chr6_158054494,BCBA,16,19
5957,chr6_158054494,ABC,22,24
5958,chr6_158054494,ABC,27,29
5959,chr6_158064494,BCD,2,4
5960,chr6_158064494,CDEBC,3,7
5961,chr6_158064494,BCD,6,8
5962,chr6_158064494,BCD,9,11
5963,chr6_158064494,CDEBC,10,14
5964,chr6_158074494,CBAB,2,5
5965,chr6_158074494,ABC,4,6
5966,chr6_158074494,CBAB,6,9
5967,chr6_158074494,ABC,8,10
5968,chr6_158074494,CBAB,12,15
5969,chr6_158074494,ABC,14,16
5970,chr6_158074494,ABC,19,21
5971,chr6_158074494,ABC,24,26
5972,chr6_158084494,BADC,11,14
5973,chr6_158084494,BADC,15,18
5974,chr6_158084494,DCF,22,24
5975,chr6_158084494,CFBA,23,26
5976,chr6_158084494,BADC,25,28
5977,chr6_158084494,DCF,29,31
5978,chr6_158084494,CFBA,30,33
5979,chr6_158084494,BADC,32,35
5980,chr6_158084494,BAFDC,36,40
5981,chr6_158084494,BAFDC,41,45
5982,chr6_158084494,BADC,46,49
5983,chr6_158084494,DCF,48,50
5984,chr6_158104494,BCD,5,7
5985,chr6_158104494,BCD,9,11
5986,chr6_158114494,CCDEA,4,8
5987,chr6_158114494,CCDEA,9,13
5988,chr6_158114494,AFCAE,18,22
5989,chr6_158114494,AFCAE,26,30
5990,chr6_158124494,BCA,8,10
5991,chr6_158124494,ACB,20,22
5992,chr6_158124494,CBBC,21,24
5993,chr6_158124494,ACB,26,28
5994,chr6_158124494,BCA,32,34
5995,chr6_158124494,ACB,34,36
5996,chr6_158124494,CBBC,35,38
5997,chr6_158124494,BCA,37,39
5998,chr6_158124494,ACB,39,41
5999,chr6_158124494,BCA,41,43
6000,chr6_158124494,ACB,43,45
6001,chr6_158124494,CBBC,44,47
6002,chr6_158124494,BCA,46,48
6003,chr6_158124494,ACB,48,50
6004,chr6_158124494,BCA,50,52
6005,chr6_158124494,CAB,51,53
6006,chr6_158124494,BCA,54,56
6007,chr6_158124494,ACB,56,58
6008,chr6_158124494,BCA,58,60
6009,chr6_158124494,CAB,59,61
6010,chr6_158144494,ABCD,3,6
6011,chr6_158144494,ABCD,10,13
6012,chr6_158144494,CDAB,12,15
6013,chr6_158144494,ABCD,14,17
6014,chr6_158144494,CDAB,16,19
6015,chr6_158144494,ABCD,18,21
6016,chr6_158144494,CDAB,20,23
6017,chr6_158174494,ABCB,2,5
6018,chr6_158174494,BCBA,3,6
6019,chr6_158174494,ABCB,6,9
6020,chr6_158174494,BCBA,7,10
6021,chr6_158174494,ABCB,10,13
6022,chr6_158174494,BCBA,13,16
6023,chr6_158174494,ABCB,25,28
6024,chr6_158174494,BCBA,26,29
6025,chr6_158184494,BAC,4,6
6026,chr6_158184494,ACDB,5,8
6027,chr6_158184494,CDBA,6,9
6028,chr6_158184494,BAC,8,10
6029,chr6_158184494,ACDB,9,12
6030,chr6_158184494,CDBA,10,13
6031,chr6_158184494,BAC,12,14
6032,chr6_158184494,ACDB,21,24
6033,chr6_158184494,CDBA,22,25
6034,chr6_158194494,CBCA,6,9
6035,chr6_158194494,CBEBF,13,17
6036,chr6_158194494,CBEBF,18,22
6037,chr6_158194494,CAGC,23,26
6038,chr6_158194494,CBCA,26,29
6039,chr6_158194494,CAGC,28,31
6040,chr6_158224494,ABC,1,3
6041,chr6_158224494,CDAB,3,6
6042,chr6_158224494,ABC,5,7
6043,chr6_158224494,CECD,11,14
6044,chr6_158224494,CDAB,13,16
6045,chr6_158224494,ABC,15,17
6046,chr6_158224494,CECD,17,20
6047,chr6_158224494,CDAB,19,22
6048,chr6_158224494,ABC,21,23
6049,chr6_158224494,ABC,27,29
6050,chr6_158224494,CAB,29,31
6051,chr6_158224494,ABC,30,32
6052,chr6_158224494,CAB,32,34
6053,chr6_158234494,CBD,6,8
6054,chr6_158234494,BDE,7,9
6055,chr6_158234494,DECB,8,11
6056,chr6_158234494,CBA,10,12
6057,chr6_158234494,DECB,13,16
6058,chr6_158234494,CBD,15,17
6059,chr6_158234494,FCB,20,22
6060,chr6_158234494,CBA,21,23
6061,chr6_158234494,CBA,25,27
6062,chr6_158234494,FCB,28,30
6063,chr6_158234494,CBD,29,31
6064,chr6_158234494,BDE,30,32
6065,chr6_158244494,ABCA,1,4
6066,chr6_158244494,CAB,3,5
6067,chr6_158244494,ABAC,4,7
6068,chr6_158244494,CAB,9,11
6069,chr6_158244494,ABDBAA,10,15
6070,chr6_158244494,BAAB,13,16
6071,chr6_158244494,BAAB,20,23
6072,chr6_158244494,ABCA,25,28
6073,chr6_158244494,CAB,27,29
6074,chr6_158244494,ABDBAA,28,33
6075,chr6_158244494,BAAB,31,34
6076,chr6_158244494,BAAB,37,40
6077,chr6_158244494,ABCA,42,45
6078,chr6_158244494,CAB,44,46
6079,chr6_158244494,BFC,48,50
6080,chr6_158244494,CAB,50,52
6081,chr6_158244494,ABCA,51,54
6082,chr6_158244494,CAB,53,55
6083,chr6_158244494,BFC,55,57
6084,chr6_158244494,CAB,61,63
6085,chr6_158244494,ABAC,62,65
6086,chr6_158264494,BCD,2,4
6087,chr6_158264494,BCD,5,7
6088,chr6_158264494,DCACDCDC,7,14
6089,chr6_158264494,DCACDCDC,23,30
6090,chr6_158284494,ADDEDADA,4,11
6091,chr6_158284494,EDADAD,7,12
6092,chr6_158284494,ADABADD,11,17
6093,chr6_158284494,ADDEDADA,15,22
6094,chr6_158284494,EDADAD,18,23
6095,chr6_158284494,ADABADD,22,28
6096,chr6_158284494,ADDEDADA,26,33
6097,chr6_158284494,EDADAD,29,34
6098,chr6_158294494,BCBC,7,10
6099,chr6_158294494,CBCB,8,11
6100,chr6_158294494,BFC,15,17
6101,chr6_158294494,CBCB,17,20
6102,chr6_158294494,BCBC,18,21
6103,chr6_158294494,CBF,21,23
6104,chr6_158294494,BFC,22,24
6105,chr6_158294494,CBCB,24,27
6106,chr6_158294494,BCBC,25,28
6107,chr6_158294494,CBF,28,30
6108,chr6_158294494,BFC,29,31
6109,chr6_158294494,CBF,31,33
6110,chr6_158294494,BFC,32,34
6111,chr6_158294494,CBF,34,36
6112,chr6_158294494,BFC,35,37
6113,chr6_158294494,CBCB,37,40
6114,chr6_158294494,BCBC,38,41
6115,chr6_158294494,CBCA,41,44
6116,chr6_158294494,BCBC,46,49
6117,chr6_158294494,CBCB,47,50
6118,chr6_158294494,CBCA,49,52
6119,chr6_158332710,ABAC,1,4
6120,chr6_158332710,ACAB,3,6
6121,chr6_158332710,ABAB,5,8
6122,chr6_158332710,ABAC,9,12
6123,chr6_158332710,ACAB,11,14
6124,chr6_158332710,ABAB,13,16
6125,chr6_158332710,ABAB,17,20
6126,chr6_158332710,ACAB,24,27
6127,chr6_158332710,ABAB,26,29
6128,chr6_158332710,ABAC,28,31
6129,chr6_158332710,ACAB,30,33
6130,chr6_158342710,ABC,2,4
6131,chr6_158342710,BCDA,3,6
6132,chr6_158342710,ABC,6,8
6133,chr6_158342710,BCDA,7,10
6134,chr6_158342710,ABC,10,12
6135,chr6_158342710,BCDA,13,16
6136,chr6_158342710,ABC,16,18
6137,chr6_158380794,ABCB,2,5
6138,chr6_158380794,BCBC,3,6
6139,chr6_158380794,ABCB,11,14
6140,chr6_158380794,BCBC,12,15
6141,chr6_158380794,CBAB,15,18
6142,chr6_158380794,BCBC,25,28
6143,chr6_158380794,CBAB,28,31
6144,chr6_158390794,ABCD,1,4
6145,chr6_158390794,CDAB,3,6
6146,chr6_158390794,ABAB,5,8
6147,chr6_158390794,ABCD,7,10
6148,chr6_158390794,CDAB,9,12
6149,chr6_158390794,ABAB,11,14
6150,chr6_158390794,ABCD,13,16
6151,chr6_158390794,CDCD,15,18
6152,chr6_158390794,CDAB,17,20
6153,chr6_158390794,ABCD,19,22
6154,chr6_158390794,CDCD,21,24
6155,chr6_158400794,ABC,2,4
6156,chr6_158400794,BCDA,3,6
6157,chr6_158400794,BCDA,8,11
6158,chr6_158400794,ABC,11,13
6159,chr6_158430794,ABC,1,3
6160,chr6_158430794,ABC,9,11
6161,chr6_158440794,ABAB,1,4
6162,chr6_158440794,BABA,2,5
6163,chr6_158440794,ABAB,5,8
6164,chr6_158440794,ABBA,7,10
6165,chr6_158440794,BABA,9,12
6166,chr6_158440794,ABAB,10,13
6167,chr6_158440794,ABBA,14,17
6168,chr6_158440794,BABC,16,19
6169,chr6_158440794,ABAB,21,24
6170,chr6_158440794,BABC,22,25
6171,chr6_158440794,BABC,26,29
6172,chr6_158536110,ABAB,2,5
6173,chr6_158536110,BABC,3,6
6174,chr6_158536110,BCBA,5,8
6175,chr6_158536110,ABAB,8,11
6176,chr6_158536110,BABC,9,12
6177,chr6_158536110,BCBDBC,11,16
6178,chr6_158536110,BCBA,15,18
6179,chr6_158536110,BABC,17,20
6180,chr6_158536110,BCBA,19,22
6181,chr6_158536110,BABC,21,24
6182,chr6_158536110,BCBDBC,23,28
6183,chr6_158536110,BCBA,29,32
6184,chr6_158546110,ABAC,2,5
6185,chr6_158546110,ACF,6,8
6186,chr6_158546110,ABD,9,11
6187,chr6_158546110,ACF,14,16
6188,chr6_158546110,ABD,17,19
6189,chr6_158546110,DFA,21,23
6190,chr6_158546110,ABD,25,27
6191,chr6_158546110,DFA,27,29
6192,chr6_158546110,ABAC,29,32
6193,chr6_158546110,ACF,31,33
6194,chr6_158556110,ABAB,2,5
6195,chr6_158556110,BABA,3,6
6196,chr6_158556110,ABAB,6,9
6197,chr6_158556110,BABA,7,10
6198,chr6_158556110,BABA,14,17
6199,chr6_158556110,ABAB,15,18
6200,chr6_158556110,BABA,18,21
6201,chr6_158556110,ABAB,19,22
6202,chr6_158673144,BAC,2,4
6203,chr6_158673144,BAC,13,15
6204,chr6_158683144,BCA,4,6
6205,chr6_158683144,BCA,7,9
6206,chr6_158683144,BCA,10,12
6207,chr6_158952068,BDE,6,8
6208,chr6_158952068,DEA,7,9
6209,chr6_158952068,EAB,8,10
6210,chr6_158952068,DEA,14,16
6211,chr6_158952068,EAB,15,17
6212,chr6_158952068,BDE,17,19
6213,chr6_158952068,DEB,18,20
6214,chr6_158952068,EAB,21,23
6215,chr6_158952068,BDE,23,25
6216,chr6_158952068,DEB,24,26
6217,chr6_158952068,BDE,28,30
6218,chr6_158952068,DEB,29,31
6219,chr6_158962068,CEA,13,15
6220,chr6_158962068,CEA,18,20
6221,chr6_158972068,ABAB,1,4
6222,chr6_158972068,BABA,2,5
6223,chr6_158972068,ABAB,5,8
6224,chr6_158972068,BABA,6,9
6225,chr6_159002068,ACCA,9,12
6226,chr6_159002068,CBCA,16,19
6227,chr6_159002068,CBCA,20,23
6228,chr6_159002068,ACCA,32,35
6229,chr6_159012068,BAD,10,12
6230,chr6_159012068,BAD,18,20
6231,chr6_159022068,ABC,1,3
6232,chr6_159022068,ABC,11,13
6233,chr6_159022068,CBBA,13,16
6234,chr6_159022068,ABC,16,18
6235,chr6_159022068,CBBA,18,21
6236,chr6_159022068,ABC,21,23
6237,chr6_159042068,ABCD,1,4
6238,chr6_159042068,CDA,3,5
6239,chr6_159042068,DAEFDA,4,9
6240,chr6_159042068,CDA,10,12
6241,chr6_159042068,DAEFDA,11,16
6242,chr6_159042068,ABCD,16,19
6243,chr6_159042068,CDA,18,20
6244,chr6_159042068,EAD,23,25
6245,chr6_159042068,ADFE,24,27
6246,chr6_159042068,EAD,27,29
6247,chr6_159042068,ADFE,28,31
6248,chr6_159042068,EAD,31,33
6249,chr6_159072068,ABAB,2,5
6250,chr6_159072068,BCD,5,7
6251,chr6_159072068,BCD,8,10
6252,chr6_159072068,ABAB,11,14
6253,chr6_159082068,ABCB,2,5
6254,chr6_159082068,BCBC,3,6
6255,chr6_159082068,BCBA,7,10
6256,chr6_159082068,ABCB,10,13
6257,chr6_159082068,BCBC,11,14
6258,chr6_159082068,BCBC,15,18
6259,chr6_159082068,BCBA,17,20
6260,chr6_159082068,ABBC,20,23
6261,chr6_159082068,BCBA,22,25
6262,chr6_159082068,ABBC,25,28
6263,chr6_159082068,BCBA,27,30
6264,chr6_159092068,ABAC,1,4
6265,chr6_159092068,ABAC,6,9
6266,chr6_159092068,ABAC,23,26
6267,chr6_159102068,ABAD,6,9
6268,chr6_159102068,DCA,9,11
6269,chr6_159102068,ABAD,14,17
6270,chr6_159102068,DCA,22,24
6271,chr6_159122068,BACA,3,6
6272,chr6_159122068,ACAB,4,7
6273,chr6_159122068,BACA,7,10
6274,chr6_159122068,BACA,12,15
6275,chr6_159122068,ACAB,13,16
6276,chr6_159122068,BACA,19,22
6277,chr6_159122068,ACAB,20,23
6278,chr6_159122068,BACA,23,26
6279,chr6_159122068,ACAB,27,30
6280,chr6_159132068,BCD,3,5
6281,chr6_159132068,CDGF,11,14
6282,chr6_159132068,GFBC,13,16
6283,chr6_159132068,BCD,15,17
6284,chr6_159132068,CDGF,16,19
6285,chr6_159132068,GFBC,18,21
6286,chr6_159132068,BCD,20,22
6287,chr6_159132068,CDGF,21,24
6288,chr6_159142068,DAC,8,10
6289,chr6_159142068,DAC,11,13
6290,chr6_159142068,DAB,14,16
6291,chr6_159142068,ABCD,15,18
6292,chr6_159142068,DAC,18,20
6293,chr6_159142068,DAB,21,23
6294,chr6_159142068,ABCD,22,25
6295,chr6_159142068,DAC,25,27
6296,chr6_159142068,DAC,28,30
6297,chr6_159142068,DAB,31,33
6298,chr6_159152068,ABC,2,4
6299,chr6_159152068,CAB,4,6
6300,chr6_159152068,ABC,5,7
6301,chr6_159152068,CAB,7,9
6302,chr6_159152068,DCA,10,12
6303,chr6_159152068,CAB,11,13
6304,chr6_159152068,ABC,12,14
6305,chr6_159152068,DCA,22,24
6306,chr6_159152068,CAB,23,25
6307,chr6_159182068,ABCB,2,5
6308,chr6_159182068,CBA,4,6
6309,chr6_159182068,ABCB,19,22
6310,chr6_159182068,CBA,21,23
6311,chr6_159182068,CBA,31,33
6312,chr6_159202068,ABAC,11,14
6313,chr6_159202068,ACAB,13,16
6314,chr6_159202068,ABAC,19,22
6315,chr6_159202068,ACAB,21,24
6316,chr6_159202068,ABAC,23,26
6317,chr6_159202068,ACAB,25,28
6318,chr6_159222068,ABCB,2,5
6319,chr6_159222068,CBA,4,6
6320,chr6_159222068,ABCB,6,9
6321,chr6_159222068,CBA,8,10
6322,chr6_159222068,ABCB,10,13
6323,chr6_159222068,CBA,17,19
6324,chr6_159222068,ABCB,19,22
6325,chr6_159222068,CBA,21,23
6326,chr6_159222068,ABCB,23,26
6327,chr6_159222068,BECB,28,31
6328,chr6_159222068,ABCB,37,40
6329,chr6_159222068,ABCB,43,46
6330,chr6_159222068,CBA,45,47
6331,chr6_159222068,BECB,52,55
6332,chr6_159222068,CBA,54,56
6333,chr6_159222068,CBA,60,62
6334,chr6_159242068,BCD,6,8
6335,chr6_159242068,CDE,7,9
6336,chr6_159242068,DEAB,8,11
6337,chr6_159242068,BCD,11,13
6338,chr6_159242068,CDE,12,14
6339,chr6_159242068,CDE,15,17
6340,chr6_159242068,DEAB,16,19
6341,chr6_159242068,BCD,19,21
6342,chr6_159242068,CDABAB,20,25
6343,chr6_159242068,BCD,25,27
6344,chr6_159242068,CDABAB,26,31
6345,chr6_159242068,BFC,39,41
6346,chr6_159242068,BFC,42,44
6347,chr6_159242068,CBAD,44,47
6348,chr6_159242068,CBAD,48,51
6349,chr6_159242068,BFC,53,55
6350,chr6_159291061,ABC,1,3
6351,chr6_159291061,CBBC,3,6
6352,chr6_159291061,BCBC,5,8
6353,chr6_159291061,BCBC,9,12
6354,chr6_159291061,CBBC,12,15
6355,chr6_159291061,ABC,24,26
6356,chr6_159291061,ABC,28,30
6357,chr6_159301061,ABC,1,3
6358,chr6_159301061,BCD,2,4
6359,chr6_159301061,ABC,5,7
6360,chr6_159301061,EAB,9,11
6361,chr6_159301061,ABC,10,12
6362,chr6_159301061,BCD,11,13
6363,chr6_159301061,EAB,15,17
6364,chr6_159301061,ABC,21,23
6365,chr6_159301061,BCD,25,27
6366,chr6_159301061,EAB,28,30
6367,chr6_159301061,ABC,29,31
6368,chr6_159337739,ABCD,15,18
6369,chr6_159337739,CDBAB,17,21
6370,chr6_159337739,ABCD,20,23
6371,chr6_159337739,CDBAB,22,26
6372,chr6_159337739,CDBAB,28,32
6373,chr6_159347739,BACD,4,7
6374,chr6_159347739,BACD,11,14
6375,chr6_159347739,CDBA,13,16
6376,chr6_159347739,BACD,15,18
6377,chr6_159347739,CDBA,17,20
6378,chr6_159347739,BACD,19,22
6379,chr6_159357739,BABC,4,7
6380,chr6_159357739,ABCB,5,8
6381,chr6_159357739,BCBA,6,9
6382,chr6_159357739,BCBA,13,16
6383,chr6_159357739,BABC,15,18
6384,chr6_159357739,ABCB,16,19
6385,chr6_159417739,ABC,2,4
6386,chr6_159417739,BCD,3,5
6387,chr6_159417739,DBCB,6,9
6388,chr6_159417739,BCBC,7,10
6389,chr6_159417739,CBCB,8,11
6390,chr6_159417739,BCD,12,14
6391,chr6_159417739,ABC,16,18
6392,chr6_159417739,BCD,17,19
6393,chr6_159417739,ABC,21,23
6394,chr6_159417739,BCD,22,24
6395,chr6_159417739,ABC,26,28
6396,chr6_159417739,ABC,33,35
6397,chr6_159417739,DBCB,41,44
6398,chr6_159417739,BCBA,42,45
6399,chr6_159417739,ABC,49,51
6400,chr6_159417739,BCBA,50,53
6401,chr6_159417739,DBCB,56,59
6402,chr6_159417739,BCBC,57,60
6403,chr6_159417739,BCD,59,61
6404,chr6_159417739,ABC,63,65
6405,chr6_159417739,BCBA,64,67
6406,chr6_159417739,BCD,69,71
6407,chr6_159417739,DBCB,71,74
6408,chr6_159417739,BCBA,72,75
6409,chr6_159417739,BCBC,88,91
6410,chr6_159417739,CBCB,89,92
6411,chr6_159447739,ABAB,1,4
6412,chr6_159447739,BABA,2,5
6413,chr6_159447739,ABAB,5,8
6414,chr6_159447739,BABA,6,9
6415,chr6_159447739,ABAB,16,19
6416,chr6_159447739,BABA,27,30
6417,chr6_159447739,ABAB,28,31
6418,chr6_159447739,BABC,31,34
6419,chr6_159447739,ABCB,32,35
6420,chr6_159447739,ABAB,39,42
6421,chr6_159447739,BABA,40,43
6422,chr6_159447739,CBA,45,47
6423,chr6_159447739,BAAB,46,49
6424,chr6_159447739,CBA,53,55
6425,chr6_159447739,BABA,54,57
6426,chr6_159447739,BAAB,56,59
6427,chr6_159447739,CBA,66,68
6428,chr6_159447739,BABC,70,73
6429,chr6_159447739,ABCB,71,74
6430,chr6_159447739,CBA,73,75
6431,chr6_159447739,BABC,74,77
6432,chr6_159447739,ABCB,75,78
6433,chr6_159447739,BABA,80,83
6434,chr6_159447739,ABAB,81,84
6435,chr6_159447739,BABA,84,87
6436,chr6_159447739,ABAB,85,88
6437,chr6_159447739,BABC,86,89
6438,chr6_159447739,ABCB,87,90
6439,chr6_159477739,ABCD,1,4
6440,chr6_159477739,CDCD,6,9
6441,chr6_159477739,CEAB,14,17
6442,chr6_159477739,ABCD,16,19
6443,chr6_159477739,CDCD,18,21
6444,chr6_159477739,CEAB,22,25
6445,chr6_159477739,ABCD,24,27
6446,chr6_159477739,CDCD,26,29
6447,chr6_159507739,ABC,2,4
6448,chr6_159507739,ADAB,7,10
6449,chr6_159507739,BAAB,10,13
6450,chr6_159507739,ABC,12,14
6451,chr6_159507739,BCCA,13,16
6452,chr6_159507739,ABC,16,18
6453,chr6_159507739,BCCA,17,20
6454,chr6_159507739,ADAB,20,23
6455,chr6_159507739,BAAB,23,26
6456,chr6_159507739,ABC,25,27
