,bin,Pattern,Start,End
1461,chr6_3547245,ABAC,2,5
1462,chr6_3547245,ABAB,6,9
1463,chr6_3547245,ABAC,10,13
1464,chr6_3547245,ABAB,19,22
1465,chr6_3547245,DEB,23,25
1466,chr6_3547245,DEB,30,32
1467,chr6_3547245,EBAB,31,34
1468,chr6_3547245,BABFDDE,32,38
1469,chr6_3547245,DEB,37,39
1470,chr6_3547245,EBAB,38,41
1471,chr6_3547245,ABAB,40,43
1472,chr6_3547245,BABFDDE,41,47
1473,chr6_3547245,DEB,46,48
1474,chr6_3547245,EBAB,47,50
1475,chr6_3567245,ABDEBBA,7,13
1476,chr6_3567245,BABA,12,15
1477,chr6_3567245,ABDEBBA,15,21
1478,chr6_3567245,BABA,20,23
1479,chr6_3567245,ABDEBBA,23,29
1480,chr6_3604798,ABAB,3,6
1481,chr6_3604798,ABAB,10,13
1482,chr6_3614798,BCBA,9,12
1483,chr6_3614798,BABC,11,14
1484,chr6_3614798,BCBA,13,16
1485,chr6_3614798,BABC,15,18
1486,chr6_364467,ABAB,1,4
1487,chr6_364467,ABAC,5,8
1488,chr6_364467,ABAB,11,14
1489,chr6_364467,ACAC,21,24
1490,chr6_364467,ABAC,27,30
1491,chr6_364467,ACAC,29,32
1492,chr6_3711466,ABAB,2,5
1493,chr6_3711466,BABA,3,6
1494,chr6_3711466,BABC,5,8
1495,chr6_3711466,CBA,8,10
1496,chr6_3711466,BABA,9,12
1497,chr6_3711466,ABAB,10,13
1498,chr6_3711466,BABA,13,16
1499,chr6_3711466,ABAB,14,17
1500,chr6_3711466,BABC,15,18
1501,chr6_3711466,CBA,18,20
1502,chr6_3711466,CBA,23,25
1503,chr6_3711466,BABA,24,27
1504,chr6_3711466,ABAB,25,28
1505,chr6_3711466,BABC,28,31
1506,chr6_3711466,CBA,31,33
1507,chr6_3731466,ABC,2,4
1508,chr6_3731466,BCBC,6,9
1509,chr6_3731466,BCBA,8,11
1510,chr6_3731466,ABC,19,21
1511,chr6_3731466,BCBC,20,23
1512,chr6_3731466,BCBA,22,25
1513,chr6_3731466,ABBC,25,28
1514,chr6_3731466,BCBA,27,30
1515,chr6_3731466,ABBC,30,33
1516,chr6_374467,BABABC,3,8
1517,chr6_374467,CBAB,8,11
1518,chr6_374467,BABABC,11,16
1519,chr6_374467,CBAB,18,21
1520,chr6_374467,BABABC,19,24
1521,chr6_374467,CBAB,26,29
1522,chr6_3814788,ABCD,2,5
1523,chr6_3814788,ABCD,6,9
1524,chr6_3814788,EFB,28,30
1525,chr6_3814788,EFB,34,36
1526,chr6_384467,ABC,2,4
1527,chr6_384467,CDA,4,6
1528,chr6_384467,DAB,5,7
1529,chr6_384467,ABC,6,8
1530,chr6_384467,CDA,10,12
1531,chr6_384467,DAB,11,13
1532,chr6_384467,ABC,12,14
1533,chr6_384467,CDA,14,16
1534,chr6_384467,DAB,15,17
1535,chr6_384467,ABC,16,18
1536,chr6_384467,CDA,18,20
1537,chr6_384467,DAB,19,21
1538,chr6_384467,ABC,20,22
1539,chr6_384467,CDA,22,24
1540,chr6_384467,DAB,23,25
1541,chr6_384467,ABC,24,26
1542,chr6_384467,CDA,26,28
1543,chr6_384467,DAB,27,29
1544,chr6_384467,ABC,28,30
1545,chr6_384467,CDA,30,32
1546,chr6_384467,DAB,31,33
1547,chr6_384467,ABC,32,34
1548,chr6_384467,CDA,34,36
1549,chr6_384467,DAB,35,37
1550,chr6_384467,ABC,36,38
1551,chr6_384467,EDA,39,41
1552,chr6_384467,DAB,40,42
1553,chr6_384467,EDA,47,49
1554,chr6_384467,DAB,48,50
1555,chr6_3864788,ACAC,6,9
1556,chr6_3864788,CACE,15,18
1557,chr6_3864788,ACEC,16,19
1558,chr6_3864788,ACAC,20,23
1559,chr6_3864788,CACE,23,26
1560,chr6_3864788,ACEC,24,27
1561,chr6_3874788,ABAC,2,5
1562,chr6_3874788,ABAC,6,9
1563,chr6_3874788,ABADAB,10,15
1564,chr6_3874788,ABADAB,18,23
1565,chr6_3874788,FGK,31,33
1566,chr6_3874788,GKHIJF,32,37
1567,chr6_3874788,FGK,37,39
1568,chr6_3874788,GKHIJF,38,43
1569,chr6_3874788,FGK,43,45
1570,chr6_3924788,BABA,7,10
1571,chr6_3924788,BABA,14,17
1572,chr6_3954788,ABCB,1,4
1573,chr6_3954788,BCBABABA,2,9
1574,chr6_3954788,ABCB,9,12
1575,chr6_3954788,BCBABABA,10,17
1576,chr6_3954788,ABCB,19,22
1577,chr6_3954788,CBBA,21,24
1578,chr6_3954788,ABCB,24,27
1579,chr6_3954788,CBBA,26,29
1580,chr6_3974788,ABCDE,1,5
1581,chr6_3974788,ABCDE,6,10
1582,chr6_3974788,GFHIF,40,44
1583,chr6_3974788,FHIFG,41,45
1584,chr6_3974788,GFHIF,45,49
1585,chr6_3974788,FHIFG,46,50
1586,chr6_3974788,GFHIF,50,54
1587,chr6_3974788,FHIFG,51,55
1588,chr6_3996321,ABAC,13,16
1589,chr6_3996321,ABAC,20,23
1590,chr6_3996321,BAAD,26,29
1591,chr6_3996321,ADAB,28,31
1592,chr6_3996321,BAAD,31,34
1593,chr6_3996321,ADAB,33,36
1594,chr6_3996321,ADAB,39,42
1595,chr6_3996321,ADAB,45,48
1596,chr6_3996321,BAAD,52,55
1597,chr6_3996321,ADAB,54,57
1598,chr6_3996321,BAAD,61,64
1599,chr6_3996321,ADAB,63,66
1600,chr6_3996321,DAAB,96,99
1601,chr6_3996321,BAAD,99,102
1602,chr6_3996321,DAAB,102,105
1603,chr6_404467,ABCDB,1,5
1604,chr6_404467,DBAB,4,7
1605,chr6_404467,ABCDB,6,10
1606,chr6_404467,DBAB,9,12
1607,chr6_404467,BABA,10,13
1608,chr6_404467,ABAB,11,14
1609,chr6_404467,BABA,15,18
1610,chr6_404467,ABAB,16,19
1611,chr6_404467,BABA,19,22
1612,chr6_404467,ABAB,20,23
1613,chr6_404467,DAB,24,26
1614,chr6_404467,ABAB,25,28
1615,chr6_404467,DAB,29,31
1616,chr6_404467,ABAB,30,33
1617,chr6_404467,DAB,34,36
1618,chr6_404467,ABAB,35,38
1619,chr6_404467,BABA,36,39
1620,chr6_404467,ABAB,39,42
1621,chr6_404467,DBAB,43,46
1622,chr6_404467,DAB,52,54
1623,chr6_404467,BABA,58,61
1624,chr6_404467,ABAB,64,67
1625,chr6_4104115,DEFA,7,10
1626,chr6_4104115,FAGDE,9,13
1627,chr6_4104115,DEFA,12,15
1628,chr6_4104115,FAGDE,14,18
1629,chr6_4104115,DEFA,17,20
1630,chr6_4104115,FAGDE,19,23
1631,chr6_4104115,DEFA,22,25
1632,chr6_4104115,IAHB,32,35
1633,chr6_4104115,IAHB,45,48
1634,chr6_4114115,DEFC,11,14
1635,chr6_4114115,DEFC,16,19
1636,chr6_4144115,BAC,3,5
1637,chr6_4144115,BAC,11,13
1638,chr6_4144115,EFA,37,39
1639,chr6_4144115,EFA,48,50
1640,chr6_4164115,ABBBCMDEFGHINJKL,2,17
1641,chr6_4164115,BCMDEFGHINJKLABB,5,20
1642,chr6_4164115,ABBBCMDEFGHINJKL,18,33
1643,chr6_4164115,BCMDEFGHINJKLABB,21,36
1644,chr6_424467,CABA,6,9
1645,chr6_424467,ABAB,7,10
1646,chr6_424467,BABA,8,11
1647,chr6_424467,BAAB,10,13
1648,chr6_424467,ABAB,12,15
1649,chr6_424467,BABA,13,16
1650,chr6_424467,BAAB,15,18
1651,chr6_424467,ABAB,17,20
1652,chr6_424467,BABA,18,21
1653,chr6_424467,ABAC,21,24
1654,chr6_424467,CBA,24,26
1655,chr6_424467,BABA,25,28
1656,chr6_424467,BAAB,27,30
1657,chr6_424467,ABAC,29,32
1658,chr6_424467,CBA,37,39
1659,chr6_424467,ABAB,43,46
1660,chr6_424467,CABA,49,52
1661,chr6_424467,ABAC,50,53
1662,chr6_4384960,DEB,11,13
1663,chr6_4384960,EBD,12,14
1664,chr6_4384960,DEB,14,16
1665,chr6_4384960,EBD,15,17
1666,chr6_4384960,EBD,29,31
1667,chr6_4619943,ABCCDGEFG,1,9
1668,chr6_4619943,GGDA,11,14
1669,chr6_4619943,DAHIJD,13,18
1670,chr6_4619943,ABCCDGEFG,19,27
1671,chr6_4619943,DAHIJD,29,34
1672,chr6_4619943,GGDA,41,44
1673,chr6_4639943,ABC,1,3
1674,chr6_4639943,BCAA,2,5
1675,chr6_4639943,ABC,5,7
1676,chr6_4639943,BCEDFA,6,11
1677,chr6_4639943,FAAB,10,13
1678,chr6_4639943,ABC,12,14
1679,chr6_4639943,BCEDFA,13,18
1680,chr6_4639943,FAAB,17,20
1681,chr6_4639943,ABC,19,21
1682,chr6_4639943,BCAA,20,23
1683,chr6_4639943,ABC,23,25
1684,chr6_4639943,BCAA,24,27
1685,chr6_4639943,ABC,27,29
1686,chr6_4639943,BCEDFA,28,33
1687,chr6_4639943,GBE,34,36
1688,chr6_4639943,EBBG,36,39
1689,chr6_4639943,BGBG,38,41
1690,chr6_4639943,GBE,41,43
1691,chr6_4639943,EBBG,43,46
1692,chr6_4639943,GBE,46,48
1693,chr6_4639943,EBBG,48,51
1694,chr6_4639943,BGBG,50,53
1695,chr6_4639943,GBE,53,55
1696,chr6_4639943,GBE,57,59
1697,chr6_4639943,EBBG,59,62
1698,chr6_4639943,GBE,62,64
1699,chr6_4639943,EBBG,64,67
1700,chr6_4639943,BGBG,66,69
1701,chr6_4639943,GBE,69,71
1702,chr6_4639943,EBBG,71,74
1703,chr6_4639943,BGBG,73,76
1704,chr6_4639943,GBE,76,78
1705,chr6_4639943,EBBG,78,81
1706,chr6_4639943,GBE,81,83
1707,chr6_4639943,EBBG,83,86
1708,chr6_4639943,BGBG,85,88
1709,chr6_4639943,GBE,88,90
1710,chr6_4639943,EBBG,90,93
1711,chr6_4639943,GBE,93,95
1712,chr6_4639943,EBBG,95,98
1713,chr6_4639943,GBE,98,100
1714,chr6_4639943,EBBG,100,103
1715,chr6_4639943,GBE,107,109
1716,chr6_4659943,EFG,37,39
1717,chr6_4659943,FGB,38,40
1718,chr6_4659943,FGB,43,45
1719,chr6_4659943,EFG,52,54
1720,chr6_4659943,FGB,53,55
1721,chr6_4669943,ABCDEF,1,6
1722,chr6_4669943,GHIJ,8,11
1723,chr6_4669943,LMINO,15,19
1724,chr6_4669943,ABCDEF,37,42
1725,chr6_4669943,GHIJ,44,47
1726,chr6_4669943,LMINO,52,56
1727,chr6_474467,BCDA,3,6
1728,chr6_474467,BCDA,9,12
1729,chr6_484467,ABCFDA,2,7
1730,chr6_484467,ABCFDA,9,14
1731,chr6_484467,DAAB,13,16
1732,chr6_484467,ABCFDA,15,20
1733,chr6_484467,DAAB,19,22
1734,chr6_494467,DEDE,12,15
1735,chr6_494467,EDED,13,16
1736,chr6_494467,DEDE,16,19
1737,chr6_494467,EDED,17,20
1738,chr6_504467,BABC,15,18
1739,chr6_504467,CBAB,18,21
1740,chr6_504467,BABC,19,22
1741,chr6_504467,CBAB,22,25
1742,chr6_504467,BABC,23,26
1743,chr6_504467,CBAB,26,29
1744,chr6_504467,BABC,27,30
1745,chr6_504467,CBAB,30,33
1746,chr6_514467,ABAC,2,5
1747,chr6_514467,ABAC,6,9
1748,chr6_514467,ACAC,8,11
1749,chr6_514467,ACAC,12,15
1750,chr6_514467,ACAC,16,19
1751,chr6_514467,CACDCAF,17,23
1752,chr6_514467,ACAC,25,28
1753,chr6_514467,ACAC,29,32
1754,chr6_514467,CACDCAF,30,36
1755,chr6_524467,ACBCDCE,1,7
1756,chr6_524467,CEGFAC,6,11
1757,chr6_524467,ACBCDCE,10,16
1758,chr6_524467,CEGFAC,15,20
1759,chr6_524467,CEGFAC,24,29
1760,chr6_53984853,ABC,1,3
1761,chr6_53984853,BCDEFGEHIMJLKA,2,15
1762,chr6_53984853,ABC,15,17
1763,chr6_53984853,BCDEFGEHIMJLKA,16,29
1764,chr6_53984853,ABC,29,31
1765,chr6_53984853,BCDEFGEHIMJLKA,30,43
1766,chr6_53984853,ABC,43,45
1767,chr6_54165798,FCD,5,7
1768,chr6_54165798,FCD,24,26
1769,chr6_54165798,JEKD,48,51
1770,chr6_54165798,JEKD,53,56
1771,chr6_54195798,DKA,1,3
1772,chr6_54195798,KABMC,2,6
1773,chr6_54195798,MCD,5,7
1774,chr6_54195798,CDEFGNH,6,12
1775,chr6_54195798,CDK,13,15
1776,chr6_54195798,DKA,14,16
1777,chr6_54195798,AIJ,16,18
1778,chr6_54195798,JCD,18,20
1779,chr6_54195798,CDK,19,21
1780,chr6_54195798,CDK,22,24
1781,chr6_54195798,DKA,23,25
1782,chr6_54195798,JCD,36,38
1783,chr6_54195798,CDK,37,39
1784,chr6_54195798,DKA,38,40
1785,chr6_54195798,KABMC,39,43
1786,chr6_54195798,MCD,42,44
1787,chr6_54195798,CDEFGNH,43,49
1788,chr6_54195798,MCD,50,52
1789,chr6_54195798,CDK,51,53
1790,chr6_54195798,DKA,52,54
1791,chr6_54195798,AIJ,54,56
1792,chr6_54231138,FGC,6,8
1793,chr6_54231138,GCDBBABEBB,7,16
1794,chr6_54231138,BBFG,18,21
1795,chr6_54231138,FGC,20,22
1796,chr6_54231138,GCDBBABEBB,21,30
1797,chr6_54231138,BBFG,30,33
1798,chr6_54231138,FGC,32,34
1799,chr6_54231138,JKL,41,43
1800,chr6_54231138,JKL,55,57
1801,chr6_54241138,ABC,2,4
1802,chr6_54241138,DGEF,6,9
1803,chr6_54241138,DGEF,11,14
1804,chr6_54241138,BHI,17,19
1805,chr6_54241138,ABC,22,24
1806,chr6_54241138,ABC,28,30
1807,chr6_54241138,FBH,35,37
1808,chr6_54241138,BHLMKPBCJGN,36,46
1809,chr6_54241138,FBH,47,49
1810,chr6_54241138,BHI,48,50
1811,chr6_54241138,FBH,53,55
1812,chr6_54241138,BHLMKPBCJGN,54,64
1813,chr6_54251138,EAFB,2,5
1814,chr6_54251138,FBECGDEA,4,11
1815,chr6_54251138,EAFB,10,13
1816,chr6_54251138,FBECGDEA,12,19
1817,chr6_54251138,EAFB,18,21
1818,chr6_54251138,EAFB,27,30
1819,chr6_600558,BADEDBBD,8,15
1820,chr6_600558,BADEDBBD,16,23
1821,chr6_620558,BDEBDBABFAGD,5,16
1822,chr6_620558,DEBDBABFAGDB,6,17
1823,chr6_620558,BDEBDBABFAGD,17,28
1824,chr6_620558,DEBDBABFAGDB,18,29
1825,chr6_700855,ABC,4,6
1826,chr6_700855,BCBC,5,8
1827,chr6_700855,ABC,12,14
1828,chr6_700855,BCEA,13,16
1829,chr6_700855,ABC,16,18
1830,chr6_700855,BCBC,17,20
1831,chr6_700855,BCBC,21,24
1832,chr6_700855,BCEA,25,28
1833,chr6_710855,ACAC,6,9
1834,chr6_710855,ACAB,8,11
1835,chr6_710855,ACAC,14,17
1836,chr6_710855,ACAB,16,19
1837,chr6_710855,BACA,19,22
1838,chr6_710855,ACAC,20,23
1839,chr6_710855,CADB,23,26
1840,chr6_710855,CADB,28,31
1841,chr6_710855,BACA,33,36
1842,chr6_710855,ACAC,34,37
1843,chr6_710855,ACAC,38,41
1844,chr6_710855,ACAC,42,45
1845,chr6_710855,ACAB,46,49
1846,chr6_710855,BACA,49,52
1847,chr6_710855,ACAB,50,53
1848,chr6_710855,BACA,53,56
1849,chr6_710855,ACAB,54,57
1850,chr6_710855,ABAEFG,56,61
1851,chr6_710855,GABA,61,64
1852,chr6_710855,ABAEFG,62,67
1853,chr6_710855,GABA,67,70
1854,chr6_710855,BACA,69,72
1855,chr6_710855,ACAB,70,73
1856,chr6_710855,BACA,73,76
1857,chr6_710855,ACAB,74,77
1858,chr6_710855,BACA,77,80
1859,chr6_710855,ACAB,78,81
1860,chr6_710855,ABAEFG,80,85
1861,chr6_710855,ACAC,86,89
1862,chr6_770855,ACAC,5,8
1863,chr6_770855,ACAC,13,16
1864,chr6_770855,ACAC,17,20
1865,chr6_770855,CAAC,22,25
1866,chr6_770855,ACAC,24,27
1867,chr6_770855,ACAC,28,31
1868,chr6_770855,CAAC,31,34
1869,chr6_780855,BCA,9,11
1870,chr6_780855,BCA,13,15
1871,chr6_800855,DEDC,18,21
1872,chr6_800855,CDE,23,25
1873,chr6_800855,DEDC,27,30
1874,chr6_800855,CDE,30,32
1875,chr6_800855,DEDC,31,34
1876,chr6_800855,CDE,34,36
1877,chr6_800855,DEDC,35,38
1878,chr6_800855,CDE,40,42
1879,chr6_800855,DEDC,41,44
1880,chr6_800855,CDE,44,46
1881,chr6_800855,DEDC,45,48
1882,chr6_800855,CDE,48,50
1883,chr6_800855,DEDC,49,52
1884,chr6_800855,CDE,52,54
1885,chr6_964833,BCDA,2,5
1886,chr6_964833,BCDA,29,32
1887,chr6_974833,CABA,2,5
1888,chr6_974833,ABAC,3,6
1889,chr6_974833,CABA,6,9
1890,chr6_974833,ABAC,7,10
1891,chr6_974833,CABA,10,13
1892,chr6_974833,ABAC,11,14
1893,chr6_984833,ABC,1,3
1894,chr6_984833,DCBC,5,8
1895,chr6_984833,ABC,9,11
1896,chr6_984833,BCDC,10,13
1897,chr6_984833,DCBC,12,15
1898,chr6_984833,BCDC,14,17
1899,chr6_984833,DCBC,16,19
1900,chr6_994833,BCDA,1,4
1901,chr6_994833,CDAB,2,5
1902,chr6_994833,BCDA,5,8
1903,chr6_994833,CDAB,6,9
1904,chr6_994833,BCDA,9,12
1905,chr6_994833,CDAB,10,13
1906,chr6_994833,BCBC,13,16
1907,chr6_994833,BCDA,15,18
1908,chr6_994833,CDAB,16,19
1909,chr6_994833,BCBC,19,22
1910,chr6_994833,BCDA,21,24
1911,chr6_994833,CDAB,22,25
1912,chr6_994833,BCBC,25,28
1913,chr6_994833,BCDA,29,32
1914,chr6_994833,CDAB,30,33
1915,chr7_154961573,CFG,8,10
1916,chr7_154961573,CFG,16,18
1917,chr7_154961573,GFC,27,29
1918,chr7_154961573,GFC,36,38
1919,chr7_154971573,AAED,122,125
1920,chr7_154971573,EDAA,124,127
1921,chr7_154971573,AAED,135,138
1922,chr7_154971573,EDAA,137,140
1923,chr7_155037256,CDBC,4,7
1924,chr7_155037256,BCEC,10,13
1925,chr7_155037256,BCEC,15,18
1926,chr7_155037256,CDBC,18,21
1927,chr7_155037256,BCEC,20,23
1928,chr7_155037256,CDBC,23,26
1929,chr7_155037256,BCEC,25,28
1930,chr7_155037256,CAB,35,37
1931,chr7_155037256,CAB,38,40
1932,chr7_155037256,BCEC,40,43
1933,chr7_155037256,CDBC,43,46
1934,chr7_155037256,CAB,48,50
1935,chr7_155037256,CAB,53,55
1936,chr7_56393466,CAB,3,5
1937,chr7_56393466,CAB,8,10
1938,chr7_56403466,BBDE,8,11
1939,chr7_56403466,DEABBBCB,10,17
1940,chr7_56403466,BBDE,23,26
1941,chr7_56403466,DEABBBCB,25,32
1942,chr7_56403466,BBDE,41,44
1943,chr7_56403466,DEFBB,43,47
1944,chr7_56403466,BBDE,62,65
1945,chr7_56403466,DEFBB,64,68
1946,chr7_56708529,CDCF,1,4
1947,chr7_56708529,CFAC,3,6
1948,chr7_56708529,BAC,7,9
1949,chr7_56708529,BAC,10,12
1950,chr7_56708529,ACEC,11,14
1951,chr7_56708529,ECDC,13,16
1952,chr7_56708529,CDCF,14,17
1953,chr7_56708529,CFAC,16,19
1954,chr7_56708529,BAC,20,22
1955,chr7_56708529,ACGEC,21,25
1956,chr7_56708529,ECDC,24,27
1957,chr7_56708529,CDCF,25,28
1958,chr7_56708529,CFAC,27,30
1959,chr7_56708529,BAC,31,33
1960,chr7_56708529,CFAC,34,37
1961,chr7_56708529,BAC,38,40
1962,chr7_56708529,BAC,41,43
1963,chr7_56708529,ACEC,42,45
1964,chr7_56708529,ECDC,44,47
1965,chr7_56708529,CDCF,45,48
1966,chr7_56708529,CFAC,47,50
1967,chr7_56708529,BAC,51,53
1968,chr7_56708529,ACGEC,52,56
1969,chr7_56708529,ECDC,55,58
1970,chr7_56708529,CDCF,56,59
1971,chr7_56708529,CFAC,58,61
1972,chr7_56708529,BAC,62,64
1973,chr7_56718529,ABC,1,3
1974,chr7_56718529,BCDHE,2,6
1975,chr7_56718529,HEFI,5,8
1976,chr7_56718529,GJI,9,11
1977,chr7_56718529,ABC,12,14
1978,chr7_56718529,BCDHE,13,17
1979,chr7_56718529,HEFI,16,19
1980,chr7_56718529,GJI,20,22
1981,chr7_56718529,JIKBC,21,25
1982,chr7_56718529,BCDHE,24,28
1983,chr7_56718529,HEFI,27,30
1984,chr7_56718529,ILJI,30,33
1985,chr7_56718529,JIKBC,32,36
1986,chr7_56718529,BCDHE,35,39
1987,chr7_56718529,GJI,42,44
1988,chr7_56718529,JIL,43,45
1989,chr7_56718529,ILJI,44,47
1990,chr7_56718529,GJI,48,50
1991,chr7_56718529,JIKBC,49,53
1992,chr7_56718529,GJI,55,57
1993,chr7_56718529,JIL,56,58
1994,chr7_56718529,ILJI,57,60
1995,chr7_56718529,GJI,61,63
1996,chr7_56718529,JIL,62,64
1997,chr7_56728529,ABC,1,3
1998,chr7_56728529,BCA,2,4
1999,chr7_56728529,BCA,6,8
2000,chr7_56728529,CAB,7,9
2001,chr7_56728529,ABC,8,10
2002,chr7_56728529,BCA,9,11
2003,chr7_56728529,CAB,10,12
2004,chr7_56728529,ABC,11,13
2005,chr7_56728529,BCA,12,14
2006,chr7_56728529,CAB,13,15
2007,chr7_56728529,ABC,14,16
2008,chr7_56728529,BCA,15,17
2009,chr7_56728529,CAB,16,18
2010,chr7_56738529,CDA,3,5
2011,chr7_56738529,CDA,6,8
2012,chr7_56738529,CDA,9,11
2013,chr7_56880143,CAJ,14,16
2014,chr7_56880143,AJIH,15,18
2015,chr7_56880143,EFGCA,20,24
2016,chr7_56880143,CAJ,23,25
2017,chr7_56880143,AJIH,24,27
2018,chr7_56880143,BEF,29,31
2019,chr7_56880143,EFGCA,30,34
2020,chr7_56880143,CAJ,33,35
2021,chr7_56880143,AJIH,34,37
2022,chr7_56880143,BEF,39,41
2023,chr7_56880143,HCA,42,44
2024,chr7_56880143,CAJ,43,45
2025,chr7_56880143,AJIH,44,47
2026,chr7_56880143,BEF,49,51
2027,chr7_56880143,EFGCA,50,54
2028,chr7_56880143,CAJ,53,55
2029,chr7_56880143,AJIH,54,57
2030,chr7_56880143,BEF,59,61
2031,chr7_56880143,EFGCA,60,64
2032,chr7_56880143,CAJ,63,65
2033,chr7_56880143,AJIH,64,67
2034,chr7_56880143,BEF,69,71
2035,chr7_56880143,EFGCA,70,74
2036,chr7_56880143,CAJ,73,75
2037,chr7_56880143,JDB,77,79
2038,chr7_56880143,BEKOLMNHC,79,87
2039,chr7_56880143,HCA,86,88
2040,chr7_56880143,CAJ,87,89
2041,chr7_56880143,JDB,91,93
2042,chr7_56880143,BEKOLMNHC,93,101
2043,chr7_56880143,HCA,100,102
2044,chr7_56910143,BCD,3,5
2045,chr7_56910143,DBBC,8,11
2046,chr7_56910143,BCD,10,12
2047,chr7_56910143,CDB,11,13
2048,chr7_56910143,AEGBBDBB,15,22
2049,chr7_56910143,DBBC,20,23
2050,chr7_56910143,BCD,22,24
2051,chr7_56910143,CDB,23,25
2052,chr7_56910143,AEGBBDBB,27,34
2053,chr7_56910143,DBBC,32,35
2054,chr7_56910143,BCD,34,36
2055,chr7_56910143,CDB,35,37
2056,chr7_56910143,DBHB,36,39
2057,chr7_56910143,BHBIJK,37,42
2058,chr7_56910143,BCD,44,46
2059,chr7_56910143,CDB,45,47
2060,chr7_56910143,DBHB,46,49
2061,chr7_56910143,BHBIJK,47,52
2062,chr7_56910143,LBC,53,55
2063,chr7_56910143,BCD,54,56
2064,chr7_56910143,CDB,55,57
2065,chr7_56910143,DBHB,56,59
2066,chr7_56910143,LBC,60,62
2067,chr7_56910143,BCD,61,63
2068,chr7_56910143,CDB,62,64
2069,chr7_56920143,GBCDEA,23,28
2070,chr7_56920143,GBCDEA,30,35
2071,chr7_58844390,BACD,12,15
2072,chr7_58844390,EBA,18,20
2073,chr7_58844390,AFGCD,25,29
2074,chr7_58844390,EBA,32,34
2075,chr7_58844390,AFGCD,37,41
2076,chr7_58844390,DAH,41,43
2077,chr7_58844390,EBA,44,46
2078,chr7_58844390,BACD,45,48
2079,chr7_58844390,DAH,48,50
2080,chr8_137855214,ABC,1,3
2081,chr8_137855214,DEA,6,8
2082,chr8_137855214,EAB,7,9
2083,chr8_137855214,EHB,11,13
2084,chr8_137855214,HBFG,12,15
2085,chr8_137855214,FGH,14,16
2086,chr8_137855214,IEA,20,22
2087,chr8_137855214,EAB,21,23
2088,chr8_137855214,ABC,22,24
2089,chr8_137855214,BCJEHDE,23,29
2090,chr8_137855214,DEA,28,30
2091,chr8_137855214,EAB,29,31
2092,chr8_137855214,EAB,36,38
2093,chr8_137855214,ABEHPCE,37,43
2094,chr8_137855214,EHB,43,45
2095,chr8_137855214,HBFG,44,47
2096,chr8_137855214,FGH,46,48
2097,chr8_137855214,GHNO,47,50
2098,chr8_137855214,FGH,51,53
2099,chr8_137855214,GHNO,52,55
2100,chr8_137855214,IEA,56,58
2101,chr8_137855214,EAB,57,59
2102,chr8_137855214,ABC,58,60
2103,chr8_137855214,BCJEHDE,59,65
2104,chr8_137855214,DEA,64,66
2105,chr8_137855214,EAB,65,67
2106,chr8_137855214,EHB,70,72
2107,chr8_137855214,IEA,76,78
2108,chr8_137855214,EAB,77,79
2109,chr8_137855214,ABEHPCE,78,84
2110,chr8_137855214,CEQCREQEA,83,91
2111,chr8_137855214,SCE,96,98
2112,chr8_137855214,SCE,100,102
2113,chr8_137855214,CEQCREQEA,101,109
2114,chr8_137875214,ABCA,10,13
2115,chr8_137875214,ABCA,40,43
2116,chr8_137991075,BCA,5,7
2117,chr8_137991075,BCA,10,12
2118,chr8_137991075,BCA,14,16
2119,chr8_137991075,BCA,18,20
2120,chr8_137991075,BCA,22,24
2121,chr8_137991075,BCA,31,33
2122,chr8_137991075,CBBCGBHBCBFBKILBBBJB,35,54
2123,chr8_137991075,CBBCGBHBCBFBKILBBBJB,60,79
2124,chr8_138053035,BCDAE,8,12
2125,chr8_138053035,AEB,11,13
2126,chr8_138053035,AEB,16,18
2127,chr8_138053035,BCDAE,18,22
2128,chr8_138073035,ABC,1,3
2129,chr8_138073035,CCAB,4,7
2130,chr8_138073035,ABC,9,11
2131,chr8_138073035,BCCA,10,13
2132,chr8_138073035,CCAB,11,14
2133,chr8_138073035,ABABECC,13,19
2134,chr8_138073035,CCAB,18,21
2135,chr8_138073035,ABABECC,20,26
2136,chr8_138073035,CCAB,25,28
2137,chr8_138073035,ABC,27,29
2138,chr8_138073035,CCAB,30,33
2139,chr8_138073035,ABC,32,34
2140,chr8_138073035,CCAB,37,40
2141,chr8_138073035,ABC,39,41
2142,chr8_138073035,BCCA,40,43
2143,chr8_138073035,CCAB,41,44
2144,chr8_138073035,ABC,43,45
2145,chr8_138083035,ABCB,1,4
2146,chr8_138083035,BCBA,2,5
2147,chr8_138083035,BAD,4,6
2148,chr8_138083035,DBBA,6,9
2149,chr8_138083035,BAD,8,10
2150,chr8_138083035,DBDB,10,13
2151,chr8_138083035,DBBA,12,15
2152,chr8_138083035,BAD,14,16
2153,chr8_138083035,DBDB,16,19
2154,chr8_138083035,BAD,21,23
2155,chr8_138083035,BAD,26,28
2156,chr8_138083035,BCBA,32,35
2157,chr8_138083035,BAD,34,36
2158,chr8_138083035,DBBA,36,39
2159,chr8_138083035,ABCB,39,42
2160,chr8_138083035,BCBA,40,43
2161,chr8_138083035,BAD,42,44
2162,chr8_138083035,BAD,45,47
2163,chr8_138083035,DBBA,47,50
2164,chr8_138103035,BCD,6,8
2165,chr8_138103035,CDAE,7,10
2166,chr8_138103035,AEFGAHI,9,15
2167,chr8_138103035,HICD,14,17
2168,chr8_138103035,CDAE,16,19
