,bin,Pattern,Start,End
1460,chr10_179257940,BCDE,27,30
1461,chr10_179257940,DEFEGEHEIEB,29,39
1462,chr10_179257940,EBJKEELBM,38,46
1463,chr10_179257940,BJKEELBME,39,47
1464,chr10_179257940,EBJKEELBM,47,55
1465,chr10_179257940,BJKEELBME,48,56
1466,chr10_179297940,BEFG,8,11
1467,chr10_179297940,BEFG,13,16
1468,chr10_179297940,DHB,33,35
1469,chr10_179297940,ADH,37,39
1470,chr10_179297940,DHB,38,40
1471,chr10_179297940,HBAJKJL,39,45
1472,chr10_179297940,ADH,46,48
1473,chr10_179297940,DHB,47,49
1474,chr10_179297940,HBAJKJL,48,54
1475,chr10_179327940,ABCD,2,5
1476,chr10_179327940,CDECFCCAB,4,12
1477,chr10_179327940,ABCD,11,14
1478,chr10_179327940,CDECFCCAB,13,21
1479,chr10_179327940,ABCD,20,23
1480,chr10_179327940,CHCGI,39,43
1481,chr10_179327940,CHCGI,50,54
1482,chr10_179337940,GHABICCJKDLFCM,26,39
1483,chr10_179337940,HABICCJKDLFCMG,27,40
1484,chr10_179337940,GHABICCJKDLFCM,40,53
1485,chr10_179337940,HABICCJKDLFCMG,41,54
1486,chr10_179418880,BCDA,3,6
1487,chr10_179418880,DAEEJFAGBHDAKBC,5,19
1488,chr10_179418880,BCDA,18,21
1489,chr10_179418880,DAI,20,22
1490,chr10_179418880,BCDA,24,27
1491,chr10_179418880,DAEEJFAGBHDAKBC,26,40
1492,chr10_179418880,BCDA,39,42
1493,chr10_179418880,DAI,41,43
1494,chr10_179564845,ABACDAE,2,8
1495,chr10_179564845,ABACDAE,9,15
1496,chr10_179564845,AFAGHIJKA,16,24
1497,chr10_179564845,LMJNAAAA,25,32
1498,chr10_179564845,AFAGHIJKA,32,40
1499,chr10_179564845,LMJNAAAA,42,49
1500,chr10_179564845,AOPQAA,49,54
1501,chr10_179564845,OPQAAA,50,55
1502,chr10_179564845,AARS,55,58
1503,chr10_179564845,HTUV,60,63
1504,chr10_179564845,AARS,67,70
1505,chr10_179564845,HTUV,72,75
1506,chr10_179564845,AOPQAA,79,84
1507,chr10_179564845,OPQAAA,80,85
1508,chr10_179564845,AOPQAA,97,102
1509,chr10_179564845,OPQAAA,98,103
1510,chr10_179676758,ABC,1,3
1511,chr10_179676758,BCDAE,2,6
1512,chr10_179676758,ABC,7,9
1513,chr10_179676758,BCDAE,8,12
1514,chr10_179676758,ABC,23,25
1515,chr10_179723306,CDE,9,11
1516,chr10_179723306,CDE,21,23
1517,chr10_179892232,ABC,1,3
1518,chr10_179892232,ABC,10,12
1519,chr10_179892232,ADIEA,15,19
1520,chr10_179892232,EAFAGHA,18,24
1521,chr10_179892232,ADIEA,24,28
1522,chr10_179892232,EAFAGHA,27,33
1523,chr10_179892232,HAJKLG,32,37
1524,chr10_179892232,EAFAGHA,40,46
1525,chr10_179892232,HAJKLG,45,50
1526,chr10_179892232,AIP,73,75
1527,chr10_179892232,PTUAQ,98,102
1528,chr10_179892232,AIP,105,107
1529,chr10_179892232,PTUAQ,107,111
1530,chr10_179912232,DDDEFABGH,6,14
1531,chr10_179912232,DDDEFABGH,15,23
1532,chr10_179912232,CJDD,30,33
1533,chr10_179912232,CJDD,35,38
1534,chr10_179912232,CJDD,40,43
1535,chr10_179912232,CJDD,45,48
1536,chr10_179912232,DMDN,61,64
1537,chr10_179912232,DMDN,66,69
1538,chr10_179912232,OKBD,73,76
1539,chr10_179912232,OKBD,79,82
1540,chr10_179970915,DEF,12,14
1541,chr10_179970915,DEF,19,21
1542,chr10_179970915,HIJGA,36,40
1543,chr10_179970915,HIJGA,42,46
1544,chr10_180010915,ABC,5,7
1545,chr10_180010915,ABC,15,17
1546,chr10_180096573,IJA,2,4
1547,chr10_180096573,JABCKLDM,3,10
1548,chr10_180096573,DMENFG,9,14
1549,chr10_180096573,IJA,30,32
1550,chr10_180096573,JABCKLDM,31,38
1551,chr10_180096573,DMENFG,37,42
1552,chr10_180096573,DMENFG,43,48
1553,chr10_180096573,IJA,54,56
1554,chr10_180106573,BCAD,4,7
1555,chr10_180106573,BCAD,13,16
1556,chr10_180158168,ABC,1,3
1557,chr10_180158168,ABC,20,22
1558,chr10_180198168,GHCIJK,14,19
1559,chr10_180198168,GHCIJK,24,29
1560,chr10_180198168,KDC,31,33
1561,chr10_180198168,DCLA,32,35
1562,chr10_180198168,KDC,38,40
1563,chr10_180198168,KDC,41,43
1564,chr10_180198168,DCLA,42,45
1565,chr10_180198168,KDC,48,50
1566,chr10_180198168,DCLA,49,52
1567,chr10_180198168,KDC,55,57
1568,chr10_180198168,DCLA,56,59
1569,chr10_180293141,DEF,37,39
1570,chr10_180293141,EFCCD,38,42
1571,chr10_180293141,DEF,42,44
1572,chr10_180293141,EFCCD,43,47
1573,chr10_180293141,DEF,47,49
1574,chr10_180362581,EFGHICBB,14,21
1575,chr10_180362581,BBJKNLB,21,27
1576,chr10_180362581,LBBMJ,26,30
1577,chr10_180362581,EFGHICBB,32,39
1578,chr10_180362581,BBJKNLB,38,44
1579,chr10_180362581,BBJKNLB,45,51
1580,chr10_180362581,LBBMJ,50,54
1581,chr10_180372581,ABC,2,4
1582,chr10_180372581,ABC,17,19
1583,chr10_49289023,FHGA,1,4
1584,chr10_49289023,GAEB,3,6
1585,chr10_49289023,EBBC,5,8
1586,chr10_49289023,BCDF,7,10
1587,chr10_49289023,FHGA,10,13
1588,chr10_49289023,GAEB,12,15
1589,chr10_49289023,EBBC,14,17
1590,chr10_49289023,BCDF,16,19
1591,chr10_49289023,FHGA,19,22
1592,chr10_49289023,GAEB,21,24
1593,chr10_49289023,EBBC,23,26
1594,chr10_49289023,BCDF,25,28
1595,chr10_49289023,FHGA,28,31
1596,chr10_49289023,GAEB,30,33
1597,chr10_49289023,EBBC,32,35
1598,chr10_49289023,BCDF,34,37
1599,chr10_49289023,FHGA,37,40
1600,chr10_49289023,GAEB,39,42
1601,chr10_49289023,EBBC,41,44
1602,chr10_49289023,BCDF,43,46
1603,chr10_49289023,FHGA,46,49
1604,chr10_49289023,GAEB,48,51
1605,chr10_49289023,EBBC,50,53
1606,chr10_49289023,BCDF,52,55
1607,chr10_49289023,GAEB,57,60
1608,chr10_49289023,BCDF,60,63
1609,chr10_49299023,ABC,6,8
1610,chr10_49299023,DIE,9,11
1611,chr10_49299023,ABC,15,17
1612,chr10_49299023,EJGKABHDI,20,28
1613,chr10_49299023,DIE,27,29
1614,chr10_49299023,EJGKABHDI,30,38
1615,chr10_49299023,DIE,37,39
1616,chr10_49299023,ABC,47,49
1617,chr10_49604578,ABABC,1,5
1618,chr10_49604578,EABA,16,19
1619,chr10_49604578,EABA,30,33
1620,chr10_49604578,ABABC,31,35
1621,chr10_49624578,BCH,10,12
1622,chr10_49624578,CHDE,11,14
1623,chr10_49624578,DEFGBC,13,18
1624,chr10_49624578,BCH,17,19
1625,chr10_49624578,CHDE,18,21
1626,chr10_49624578,AIJA,26,29
1627,chr10_49624578,JACH,28,31
1628,chr10_49624578,CHDE,30,33
1629,chr10_49624578,DEFGBC,32,37
1630,chr10_49624578,BCH,36,38
1631,chr10_49624578,CHDE,37,40
1632,chr10_49624578,AIJA,41,44
1633,chr10_49624578,JACH,43,46
1634,chr10_49624578,CHDE,45,48
1635,chr10_49624578,DEFGBC,47,52
1636,chr10_49624578,BCH,51,53
1637,chr10_49624578,CHDE,52,55
1638,chr10_49624578,AIJA,60,63
1639,chr10_49683260,EBFA,6,9
1640,chr10_49683260,EBFA,10,13
1641,chr10_49683260,ACGHKIGJ,13,20
1642,chr10_49683260,GJLA,19,22
1643,chr10_49683260,ACGHKIGJ,22,29
1644,chr10_49683260,GJLA,28,31
1645,chr10_49683260,DMBNAOCG,34,41
1646,chr10_49683260,GJLA,43,46
1647,chr10_49683260,DMBNAOCG,49,56
1648,chr10_52362435,AGFBC,1,5
1649,chr10_52362435,DECCA,6,10
1650,chr10_52362435,AGFBC,10,14
1651,chr10_52362435,DECCA,20,24
